Stop,Description,Latitude,Longitude,Street
1491,Clift Cr after Rohan St,-35.4276237,149.109787,CLIFT CR
1492,Clift Cr before Heagney Cr,-35.426281,149.112289,CLIFT CR
1493,Clift Cr after Heagney Cr,-35.4263077,149.112473,CLIFT CR
1494,Heagney Cr after Clift Cr,-35.4253845,149.114075,HEAGNEY CR
1495,Heagney Cr after McLorinan St,-35.4252396,149.114288,HEAGNEY CR
1496,Beattie Cr after McBurney Cr,-35.42276,149.112015,BEATTIE CR
1497,Beattie Cr before Swanton St,-35.4230576,149.112183,BEATTIE CR
1498,Beattie Cr after Hemmings Cr,-35.4209824,149.113617,BEATTIE CR
1499,Beattie Cr after Gibbons St,-35.4209633,149.113861,BEATTIE CR BDGE
1500,Beattie Cr after Goldstein Cr,-35.4183121,149.11557,BEATTIE CR
1501,Beattie Cr after Longman St,-35.418602,149.115219,BEATTIE CR
1502,Bugden Av after Kellett St,-35.4146614,149.112503,BUGDEN AV
1503,Bugden Av after Castleton Cr,-35.4145203,149.112869,BUGDEN AV
1504,Castleton Cr Gowrie Shops,-35.413868,149.109329,CASTLETON CR
1505,Castleton Cr opp Gowrie Shops,-35.4140129,149.10939,CASTLETON CR
1506,Castleton Cr after 2nd Wheatley St,-35.4120674,149.105804,CASTLETON CR
1507,Castleton Cr after Coningham St,-35.4119797,149.10556,CASTLETON CR
1508,Castleton Cr after 2nd Coningham St,-35.4099617,149.104889,CASTLETON CR
1509,Castleton Cr after Wheatley St,-35.4100914,149.104965,CASTLETON CR
1510,Castleton Cr after Farcomb Pl,-35.4073486,149.106461,CASTLETON CR
1511,Castleton Cr after Middleton Cct,-35.4071808,149.106506,CASTLETON CR
1512,Castleton Cr after Peeler Pl,-35.4060555,149.111053,CASTLETON CR
1513,Castleton Cr after Partridge St,-35.4061966,149.111206,CASTLETON CR
1514,Partridge St after Castleton Cr,-35.4057159,149.113739,PARTRIDGE ST
1515,Partridge St after Garrick St,-35.4057503,149.113815,PARTRIDGE ST
1516,Partridge St after Airey Cr,-35.4032478,149.115829,PARTRIDGE ST
1517,Partridge St after Bulcock Pl,-35.4026527,149.116074,PARTRIDGE ST
1518,Longmore Cr after Cruikshank St,-35.3987808,149.09935,LONGMORE CR
1519,Longmore Cr after Petit Pl,-35.3987846,149.102921,LONGMORE CR
1520,Longmore Cr before Pettit Pl,-35.3989182,149.102814,LONGMORE CR
1521,Longmore Cr after Harker Pl,-35.3968544,149.104095,LONGMORE CR
1522,Longmore Cr 4th after Gaunson St,-35.3973083,149.104156,LONGMORE CR
1523,Longmore Cr & McKenna St,-35.3950195,149.10347,LONGMORE CR
1524,Longmore Cr Backing Sulwood Dr,-35.3953667,149.103745,LONGMORE CR
1525,Longmore Cr after McKenna St,-35.3928604,149.101974,LONGMORE CR
1526,Longmore Cr 2nd from Gaunson Cr,-35.3929558,149.102097,LONGMORE CR
1527,Longmore Cr after Bindon Pl,-35.3908424,149.100647,LONGMORE CR
1528,Longmore Cr South of Gaunson Cr,-35.3907013,149.100693,LONGMORE CR
1529,Bugden Av after Ashley Dv,-35.4144707,149.104538,BUGDEN AV
1530,Bugden Av after Herington St,-35.4146843,149.104599,BUGDEN AV
1531,Bugden Av after Dalziel St,-35.4171371,149.104858,BUGDEN AV
1532,Bugden Av after Stacey St,-35.416935,149.104782,BUGDEN AV
1533,Bugden Av after 2nd Dalziel St,-35.4180794,149.107391,BUGDEN AV
1534,Bugden Av after 2nd Galleghan Cct,-35.4179535,149.107849,BUGDEN AV
1535,Bugden Av after Beardsmore Pl,-35.4158096,149.109833,BUGDEN AV
1536,Bugden Av after Galleghan Cct,-35.4157295,149.110046,BUGDEN AV
1537,Norriss St after 1st Woodburn St,-35.416851,149.117767,NORRISS ST
1538,Norriss St after Woodburn St,-35.4169121,149.117966,NORRISS ST
1539,Norriss St after 2nd Woodburn St,-35.4164314,149.121033,NORRISS ST
1540,Norriss St after Kirkcaldie Cct,-35.4165764,149.120834,NORRISS ST
1541,Newman-Morris Cct before Farrelly Cl,-35.4070816,149.081039,NEWMAN MORRIS CCT
1542,Hambidge Cr before Proctor St,-35.4160423,149.130188,HAMBIDGE CR
1543,Hambidge Cr before Baskerville St,-35.4182663,149.127213,HAMBIDGE CR
1544,Hambidge Cr after Baskerville St,-35.4180984,149.127335,HAMBIDGE CR
1545,Hambidge Cr after Alice Jackson Cr,-35.4166031,149.129852,HAMBIDGE CR
1546,Baskerville St after Hambidge Cr,-35.419529,149.125427,BASKERVILLE ST
1547,Baskerville St after Lucy Gullett Cct,-35.4195824,149.125336,BASKERVILLE ST
1548,Baskerville St after Heagney Cr,-35.4220505,149.12439,BASKERVILLE ST
1549,Baskerville St after Purbrick St,-35.4219589,149.124527,BASKERVILLE ST
1550,Heagney Cr after Alston St,-35.4242821,149.123474,HEAGNEY CR
1551,Heagney Cr after Muntz St,-35.424408,149.123688,HEAGNEY CR
1552,Heagney Cr after Goldstein Cr,-35.4242516,149.121338,HEAGNEY CR
1553,Heagney Cr after 2nd Muntz St,-35.4243431,149.121262,HEAGNEY CR
1554,Heagney Cr after 2nd Mofflin St,-35.4243126,149.117447,HEAGNEY CR
1555,Heagney Cr after 2nd McLorinan St,-35.4241982,149.117203,HEAGNEY CR
1556,Clift Cr Richardson Shops,-35.4272575,149.115799,CLIFT CR
1557,Clift Cr after Deamer Cr,-35.428669,149.1185,CLIFT CR
1558,Clift Cr before Meeson St,-35.4286041,149.118576,CLIFT CR
1559,Clift Cr opp Richardson Shops,-35.4273338,149.115997,CLIFT CR
1560,Louisa Lawson Cr before Gellatly Pl,-35.4176903,149.137222,LOUISA LAWSON CR
1561,Louisa Lawson Cr after May Maxwell Cr,-35.4175987,149.137253,LOUISA LAWSON CR
1562,Louisa Lawson Cr after Fenston Pl,-35.4161453,149.139435,LOUISA LAWSON CR
1563,Louisa Lawson Cr before Fenston Pl,-35.4160881,149.139359,LOUISA LAWSON CR
1564,Louisa Lawson Cr before Aronson Cr,-35.4123154,149.137512,LOUISA LAWSON CR
1565,Louisa Lawson Cr after 2nd Willoughby Cr,-35.4122581,149.137405,LOUISA LAWSON CR
1566,Louisa Lawson Cr after Willoughby Cr,-35.4125099,149.135269,LOUISA LAWSON CR
1567,Louisa Lawson Cr after Aronson Cr,-35.4125786,149.135101,LOUISA LAWSON CR
1568,Louisa Lawson Cr before 2nd Aronson Cr,-35.4138756,149.132996,LOUISA LAWSON CR
1569,Louisa Lawson Cr after Heagney Cr,-35.4138527,149.132904,LOUISA LAWSON CR
1570,Goldstein Cr after Dalyell St SSO,-35.423214,149.119415,GOLDSTEIN CR
1571,Goldstein Cr after Alston St SSO,-35.4232979,149.119583,GOLDSTEIN CR
1572,Goldstein Cr after Wolstenholme St SSO,-35.4203148,149.118652,GOLDSTEIN CR
1573,Goldstein Cr after Hambidge Cr SSO,-35.4206314,149.11879,GOLDSTEIN CR
1574,Goldstein Cr after Norriss St,-35.4181557,149.116928,GOLDSTEIN CR
1575,Goldstein Cr 2nd after Wolstenholme St,-35.4182014,149.116669,GOLDSTEIN CR
1576,Duggan St after Outtrim Av,-35.4365234,149.097748,DUGGAN ST
1577,Duggan St after Pennington Cr,-35.4364853,149.09761,DUGGAN ST
1578,Heagney Cr after Turriff St SSO,-35.4248505,149.125046,HEAGNEY CR
1579,Heagney Cr after Baskerville St SSO,-35.4247704,149.125031,HEAGNEY CR
1580,Heagney Cr after Goodsir Pl SSO,-35.4259682,149.126892,HEAGNEY CR
1581,Heagney Cr after Chant St SSO,-35.4258385,149.126862,HEAGNEY CR
1582,Bramston St after Partridge St,-35.4045181,149.117142,BRAMSTON ST
1583,Bramston St after 2nd Foxton Cr,-35.4043198,149.116898,BRAMSTON ST
1584,Bramston St after Bugden Av,-35.4053879,149.118912,BRAMSTON ST
1585,Bramston St Fadden Shops,-35.4053078,149.118866,BRAMSTON ST
1586,Sternberg Cr after Castleton Cr SSO,-35.4047661,149.108383,STERNBERG CR
1587,Sternberg Cr after Bugden Av SSO,-35.4047012,149.108444,STERNBERG CR
1590,Clive Steele Av after Alabaster St,-35.4149551,149.093903,CLIVE STEELE AV
1591,Clive Steele Av after Barraclough Cr,-35.4150467,149.094131,CLIVE STEELE AV
1592,Clive Steele Av after Haigh Pl,-35.4155464,149.091385,CLIVE STEELE AV
1593,Clive Steele Av before Kenyon Cct,-35.4157219,149.091202,CLIVE STEELE AV
1594,Harricks Cr after Hebblewhite St SSO,-35.4108505,149.087631,HARRICKS CR
1595,Harricks Cr after Erindale Dr SSO,-35.4108391,149.087921,HARRICKS CR
1596,Newman-Morris Cct before Taverner St,-35.4042473,149.077484,FORLONGE ST
1597,Newman-Morris Cct after Taverner St,-35.4042625,149.077606,FORLONGE ST
1599,McBryde Cr after Bromley St,-35.4074173,149.087082,MCBRYDE CR
1600,McBryde Cr Trinity Christian School,-35.4075279,149.086838,MCBRYDE CR
1601,Ashley Dr after McBryde Cr SSO,-35.4034653,149.101639,ASHLEY DR
1602,Ashley Dr after Sternberg Cr SSO,-35.403511,149.101822,ASHLEY DR
1604,Heidelberg St Lanyon High School SSO,-35.4605942,149.094421,HEIDELBERG ST
1605,Heidelberg St St Clare of Assisi PS SSO,-35.4583817,149.096054,HEIDELBERG ST
1606,Casey Cr Calwell High School,-35.4412384,149.116882,CASEY CR
1607,Hambidge Cr Caroline Chisholm School SSO,-35.4184189,149.121689,HAMBIDGE CR
1608,McMillan Cr St Clares CLG SSO,-35.3232193,149.146179,MCMILLAN CR
1609,McMillan Cr St Edmunds CLG SSO,-35.3232155,149.146027,MCMILLAN CR
1611,Garran PS GROUNDS SSO,-35.3438263,149.101807,GILMORE CR
1612,Hanlon Cr Fadden PS,-35.4046211,149.117813,HANLON CR
1613,Marr St Marist College SSO,-35.3598747,149.088379,MARIST DRIVEWAY
1614,Marr St Melrose HS SSO,-35.3632584,149.088257,MARR ST
1615,Castleton Cr Holy Family PS SSO,-35.4109535,149.115707,CASTLETON CR
1617,Boddington Cr St Thomas the Apostle PS SSO,-35.3806381,149.053101,ST THOMAS APOSTLE DRIVEWAY
1619,Casey Cr St Francis Assisi PS,-35.4411278,149.118805,CASEY CR
1620,St Anthony's PS grounds SSO,-35.394249,149.080475,ST ANTHONYS PS GROUNDS
